pathway_source,pathway,odds_ratio,p_value
w,eIF5A regulation in response to inhibition of the nuclear export system,0.0,1.0
w,Elabela signaling,0.0,1.0
r:w,Elastic fibre formation,0.0,1.0
r,Electric Transmission Across Gap Junctions,0.0,1.0
w,Electron transport chain: OXPHOS system in mitochondria,0.0,1.0
r,Electron transport from NADPH to Ferredoxin,0.0,1.0
r,Elevation of cytosolic Ca2+ levels,0.0,1.0
w,Embryonic stem cell pluripotency pathways,0.0,1.0
r,EML4 and NUDC in mitotic spindle formation,0.0,1.0
w,Endochondral ossification,0.0,1.0
w,Endochondral ossification with skeletal dysplasias,0.0,1.0
k,Endocytosis,0.0,1.0
w,Endoderm differentiation,0.0,1.0
r,Endogenous sterols,0.0,1.0
k:w,Endometrial cancer,0.0,1.0
w,Endoplasmic reticulum stress response in coronavirus infection,0.0,1.0
w,Endosomal sorting complex required for transport,0.0,1.0
r,Endosomal Sorting Complex Required For Transport (ESCRT),0.0,1.0
r,Endosomal/Vacuolar pathway,0.0,1.0
w,Endothelin pathway,0.0,1.0
w,Endothelin pathways,0.0,1.0
r:w,Energy dependent regulation of mTOR by LKB1-AMPK,0.0,1.0
w,Energy metabolism,0.0,1.0
r,Enhanced binding of GP1BA variant to VWF multimer:collagen ,0.0,1.0
r,Enhanced cleavage of VWF variant by ADAMTS13,0.0,1.0
r,eNOS activation,0.0,1.0
w,Enterocyte cholesterol metabolism,0.0,1.0
w,Enterohepatic circulation of bile acids,0.0,1.0
r,Entry of Influenza Virion into Host Cell via Endocytosis,0.0,1.0
r,Enzymatic degradation of dopamine by COMT,0.0,1.0
r,Enzymatic degradation of Dopamine by monoamine oxidase,0.0,1.0
w,EPAC1 and PKA reduction of retinal inflammation,0.0,1.0
w,EPA oxylipin metabolism,0.0,1.0
r,EPHA-mediated growth cone collapse,0.0,1.0
r,EPHB-mediated forward signaling,0.0,1.0
r,EPH-ephrin mediated repulsion of cells,0.0,1.0
r:w,EPH-Ephrin signaling,0.0,1.0
r,Ephrin signaling,0.0,1.0
r,Epigenetic regulation of gene expression,0.0,1.0
k,Epithelial cell signaling in Helicobacter pylori infection,0.0,1.0
r,Epithelial-Mesenchymal Transition (EMT) during gastrulation,0.0,1.0
w,Epithelial to mesenchymal transition in colorectal cancer,0.0,1.0
w,EPO receptor signaling,0.0,1.0
k,Epstein-Barr virus infection,0.0,1.0
r,ERBB2 Activates PTK6 Signaling,0.0,1.0
r,ERBB2 Regulates Cell Motility,0.0,1.0
r:w,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,0.0,1.0
r,ERK/MAPK targets,0.0,1.0
w,ERK pathway in Huntington's disease,0.0,1.0
r,ERKs are inactivated,0.0,1.0
r,ER-Phagosome pathway,0.0,1.0
r,ER Quality Control Compartment (ERQC),0.0,1.0
r,ER to Golgi Anterograde Transport,0.0,1.0
r:w,Erythrocytes take up carbon dioxide and release oxygen,0.0,1.0
r:w,Erythrocytes take up oxygen and release carbon dioxide,0.0,1.0
r,Erythropoietin activates Phosphoinositide-3-kinase (PI3K),0.0,1.0
r,Erythropoietin activates Phospholipase C gamma (PLCG),0.0,1.0
r,Erythropoietin activates RAS,0.0,1.0
r,Erythropoietin activates STAT5,0.0,1.0
r:w,ESR-mediated signaling,0.0,1.0
r,Essential fructosuria,0.0,1.0
r,Essential pentosuria,0.0,1.0
r,Establishment of Sister Chromatid Cohesion,0.0,1.0
w,Estradiol regulation in porto-sinusoidal vascular disease,0.0,1.0
r,Estrogen biosynthesis,0.0,1.0
r,Estrogen-dependent gene expression,0.0,1.0
r,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,0.0,1.0
w,Estrogen metabolism,0.0,1.0
w,Estrogen receptor pathway,0.0,1.0
w,Estrogen signaling,0.0,1.0
k,Estrogen signaling pathway,0.0,1.0
r,Estrogen-stimulated signaling through PRKCZ,0.0,1.0
w,Ethanol effects on histone modifications,0.0,1.0
w,Ethanol metabolism production of ROS by CYP2E1,0.0,1.0
r,Ethanol oxidation,0.0,1.0
w,Ether lipid biosynthesis,0.0,1.0
k,Ether lipid metabolism,0.0,1.0
w,Ethylmalonic encephalopathy,0.0,1.0
w,Eukaryotic transcription initiation,0.0,1.0
r:w,Eukaryotic Translation Elongation,0.0,1.0
r:w,Eukaryotic Translation Initiation,0.0,1.0
r:w,Eukaryotic Translation Termination,0.0,1.0
r,Evasion by RSV of host interferon responses,0.0,1.0
r,Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4,0.0,1.0
r,Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,0.0,1.0
r,Evasion of Oncogene Induced Senescence Due to p14ARF Defects,0.0,1.0
r,Evasion of Oncogene Induced Senescence Due to p16INK4A Defects,0.0,1.0
r,Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4,0.0,1.0
r,Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,0.0,1.0
r,Evasion of Oxidative Stress Induced Senescence Due to p14ARF Defects,0.0,1.0
r,Evasion of Oxidative Stress Induced Senescence Due to p16INK4A Defects,0.0,1.0
r:w,Events associated with phagocytolytic activity of PMN cells,0.0,1.0
w,Evolocumab mechanism to reduce LDL cholesterol,0.0,1.0
w,EV release from cardiac cells and their functional effects,0.0,1.0
w,Exercise-induced circadian regulation,0.0,1.0
r,Export of Viral Ribonucleoproteins from Nucleus,0.0,1.0
r,Expression and Processing of Neurotrophins,0.0,1.0
r,Expression and translocation of olfactory receptors,0.0,1.0
w,exRNA mechanism of action and biogenesis,0.0,1.0
r,Extension of Telomeres,0.0,1.0
r:w,Extracellular matrix organization,0.0,1.0
w,Extracellular vesicle-mediated signaling in recipient cells,0.0,1.0
w,Extrafollicular and follicular B cell activation by SARS-CoV-2,0.0,1.0
r:w,Extra-nuclear estrogen signaling,0.0,1.0
r,Extrinsic Pathway of Fibrin Clot Formation,0.0,1.0
w,FABP4 in ovarian cancer,0.0,1.0
w,Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling,0.0,1.0
w,Familial  hyperlipidemia type 1,0.0,1.0
w,Familial hyperlipidemia type 2,0.0,1.0
w,Familial hyperlipidemia type 3,0.0,1.0
w,Familial hyperlipidemia type 4,0.0,1.0
w,Familial hyperlipidemia type 5,0.0,1.0
w,Familial partial lipodystrophy,0.0,1.0
w,Fanconi anemia,0.0,1.0
k:r:w,Fanconi anemia pathway,0.0,1.0
w,Farnesoid X receptor pathway,0.0,1.0
r:w,FasL/ CD95L signaling,0.0,1.0
w,Fas ligand pathway and stress induction of heat shock proteins,0.0,1.0
r,FASTK family proteins regulate processing and stability of mitochondrial RNAs,0.0,1.0
k,Fat digestion and absorption,0.0,1.0
w,Fatty acid beta-oxidation,0.0,1.0
k:w,Fatty acid biosynthesis,0.0,1.0
k,Fatty acid degradation,0.0,1.0
k,Fatty acid elongation,0.0,1.0
r,Fatty acid metabolism,0.0,1.0
w,Fatty acid omega-oxidation,0.0,1.0
r,Fatty acids,0.0,1.0
w,Fatty acids and lipoproteins transport in hepatocytes,0.0,1.0
r,Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion,0.0,1.0
w,Fatty acid transporters,0.0,1.0
r:w,Fatty acyl-CoA biosynthesis,0.0,1.0
w,FBXL10 enhancement of MAP/ERK signaling in diffuse large B-cell lymphoma,0.0,1.0
r,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,0.0,1.0
r,FBXW7 Mutants and NOTCH1 in Cancer,0.0,1.0
k,Fc epsilon RI signaling pathway,0.0,1.0
r,FCERI mediated MAPK activation,0.0,1.0
r,FCERI mediated NF-kB activation,0.0,1.0
r:w,Fcgamma receptor (FCGR) dependent phagocytosis,0.0,1.0
r,FCGR3A-mediated IL10 synthesis,0.0,1.0
r:w,FCGR3A-mediated phagocytosis,0.0,1.0
r,FCGR activation,0.0,1.0
w,Felbamate metabolism,0.0,1.0
w,Female steroid hormones in cardiomyocyte energy metabolism,0.0,1.0
k:w,Ferroptosis,0.0,1.0
r:w,Fertilization,0.0,1.0
w,FGF23 signaling in hypophosphatemic rickets and related disorders,0.0,1.0
r,FGFR1b ligand binding and activation,0.0,1.0
r,FGFR1c and Klotho ligand binding and activation,0.0,1.0
r,FGFR1c ligand binding and activation,0.0,1.0
r,FGFR1 ligand binding and activation,0.0,1.0
r,FGFR1 mutant receptor activation,0.0,1.0
r,FGFR2 alternative splicing,0.0,1.0
r,FGFR2b ligand binding and activation,0.0,1.0
r,FGFR2c ligand binding and activation,0.0,1.0
r,FGFR2 ligand binding and activation,0.0,1.0
r,FGFR2 mutant receptor activation,0.0,1.0
r,FGFR3b ligand binding and activation,0.0,1.0
r,FGFR3c ligand binding and activation,0.0,1.0
r,FGFR3 ligand binding and activation,0.0,1.0
r,FGFR3 mutant receptor activation,0.0,1.0
w,FGFR3 signaling in chondrocyte proliferation and terminal differentiation,0.0,1.0
r,FGFR4 ligand binding and activation,0.0,1.0
r,FGFR4 mutant receptor activation,0.0,1.0
w,FGFR4 p.G388R signaling,0.0,1.0
r,FGFRL1 modulation of FGFR1 signaling,0.0,1.0
w,Fibrin complement receptor 3 signaling,0.0,1.0
r,Fibronectin matrix formation,0.0,1.0
r,Ficolins bind to repetitive carbohydrate structures on the target cell surface,0.0,1.0
w,fig-met-1-last-solution,0.0,1.0
w,Flavan-3-ol metabolic pathway,0.0,1.0
r,FLT3 mutants bind TKIs,0.0,1.0
w,FLT3 p.Gln640SerfsTer8 signaling,0.0,1.0
r:w,FLT3 Signaling,0.0,1.0
r,FLT3 signaling by CBL mutants,0.0,1.0
r,FLT3 signaling in disease,0.0,1.0
r,FLT3 signaling through SRC family kinases,0.0,1.0
k,Fluid shear stress and atherosclerosis,0.0,1.0
w,Fluoroacetic acid toxicity,0.0,1.0
w,Fluoropyrimidine activity,0.0,1.0
r,FMO oxidises nucleophiles,0.0,1.0
w,Focal adhesion: PI3K-Akt-mTOR-signaling,0.0,1.0
w,Folate-alcohol and cancer pathway hypotheses,0.0,1.0
k,Folate biosynthesis,0.0,1.0
w,Folate metabolism,0.0,1.0
r,Folding of actin by CCT/TriC,0.0,1.0
w,Follicle stimulating hormone (FSH) signaling,0.0,1.0
r,Formation of annular gap junctions,0.0,1.0
r,Formation of a pool of free 40S subunits,0.0,1.0
r,Formation of apoptosome,0.0,1.0
r,Formation of ATP by chemiosmotic coupling,0.0,1.0
r,Formation of axial mesoderm,0.0,1.0
r,Formation of definitive endoderm,0.0,1.0
r,Formation of editosomes by ADAR proteins,0.0,1.0
w,Formation of Fibrin Clot and the Clotting Cascade,0.0,1.0
r,Formation of Fibrin Clot (Clotting Cascade),0.0,1.0
r,Formation of HIV-1 elongation complex containing HIV-1 Tat,0.0,1.0
r,Formation of HIV elongation complex in the absence of HIV Tat,0.0,1.0
r,Formation of Incision Complex in GG-NER,0.0,1.0
r,Formation of intermediate mesoderm,0.0,1.0
r,Formation of lateral plate mesoderm,0.0,1.0
r,Formation of paraxial mesoderm,0.0,1.0
r,Formation of RNA Pol II elongation complex ,0.0,1.0
r,Formation of Senescence-Associated Heterochromatin Foci (SAHF),0.0,1.0
r,Formation of TC-NER Pre-Incision Complex,0.0,1.0
r,"Formation of the active cofactor, UDP-glucuronate",0.0,1.0
r,Formation of the anterior neural plate,0.0,1.0
r,Formation of the beta-catenin:TCF transactivating complex,0.0,1.0
r,Formation of the cornified envelope,0.0,1.0
r,Formation of the Early Elongation Complex,0.0,1.0
r,Formation of the Editosome,0.0,1.0
r,Formation of the HIV-1 Early Elongation Complex,0.0,1.0
r,Formation of the nephric duct,0.0,1.0
r,Formation of the posterior neural plate,0.0,1.0
r,"Formation of the ternary complex, and subsequently, the 43S complex",0.0,1.0
r,Formation of the ureteric bud,0.0,1.0
r,Formation of tubulin folding intermediates by CCT/TriC,0.0,1.0
r,Formation of WDR5-containing histone-modifying complexes,0.0,1.0
r:w,Formation of xylulose-5-phosphate,0.0,1.0
r,Formyl peptide receptors bind formyl peptides and many other ligands,0.0,1.0
w,FOXA2 pathway,0.0,1.0
r:w,FOXO-mediated transcription,0.0,1.0
r:w,FOXO-mediated transcription of cell cycle genes,0.0,1.0
r:w,FOXO-mediated transcription of cell death genes,0.0,1.0
r:w,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",0.0,1.0
k,FoxO signaling pathway,0.0,1.0
w,FOXP3 in COVID-19,0.0,1.0
w,Fragile X syndrome,0.0,1.0
r,Free fatty acid receptors,0.0,1.0
r,Free fatty acids regulate insulin secretion,0.0,1.0
r,Frs2-mediated activation,0.0,1.0
r,FRS-mediated FGFR1 signaling,0.0,1.0
r,FRS-mediated FGFR2 signaling,0.0,1.0
r,FRS-mediated FGFR3 signaling,0.0,1.0
r,FRS-mediated FGFR4 signaling,0.0,1.0
k,Fructose and mannose metabolism,0.0,1.0
r,Fructose biosynthesis,0.0,1.0
r,Fructose catabolism,0.0,1.0
r:w,Fructose metabolism,0.0,1.0
w,FTO obesity variant mechanism,0.0,1.0
r,G0 and Early G1,0.0,1.0
w,G13 signaling,0.0,1.0
r,G1 Phase,0.0,1.0
r,G1/S DNA Damage Checkpoints,0.0,1.0
r,G1/S-Specific Transcription,0.0,1.0
r,G1/S Transition,0.0,1.0
w,G1 to S cell cycle control,0.0,1.0
r,G2/M Checkpoints,0.0,1.0
r,G2/M DNA damage checkpoint,0.0,1.0
r,G2/M DNA replication checkpoint,0.0,1.0
r,G2/M Transition,0.0,1.0
r,G2 Phase,0.0,1.0
r,GAB1 signalosome,0.0,1.0
r,GABA B receptor activation,0.0,1.0
w,GABA metabolism (aka GHB),0.0,1.0
r:w,GABA receptor activation,0.0,1.0
w,GABA receptor signaling,0.0,1.0
r,GABA synthesis,0.0,1.0
r:w,"GABA synthesis, release, reuptake and degradation",0.0,1.0
r,Gain-of-function MRAS complexes activate RAF signaling,0.0,1.0
r:w,Galactose catabolism,0.0,1.0
k,Galactose metabolism,0.0,1.0
w,Galanin receptor pathway,0.0,1.0
w,G alpha (i) signaling events,0.0,1.0
r,G alpha (i) signalling events,0.0,1.0
w,G alpha (q) signaling events,0.0,1.0
r,G alpha (q) signalling events,0.0,1.0
w,G alpha (s) signaling events,0.0,1.0
r,G alpha (s) signalling events,0.0,1.0
w,G alpha (z) signaling events,0.0,1.0
w,"Gamma carboxylation, hypusine formation and arylsulfatase activation",0.0,1.0
r,"Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation",0.0,1.0
r,Gamma-carboxylation of protein precursors,0.0,1.0
r,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.0,1.0
w,"Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases",0.0,1.0
w,Ganglio series sphingolipid metabolism,0.0,1.0
w,Ganglio sphingolipid metabolism,0.0,1.0
r,Gap-filling DNA repair synthesis and ligation in GG-NER,0.0,1.0
r,Gap-filling DNA repair synthesis and ligation in TC-NER,0.0,1.0
r,Gap junction assembly,0.0,1.0
r,Gap junction degradation,0.0,1.0
r,Gap junction trafficking,0.0,1.0
r:w,Gap junction trafficking and regulation,0.0,1.0
w,Gastric acid production,0.0,1.0
k,Gastric cancer,0.0,1.0
w,Gastric cancer network 1,0.0,1.0
w,Gastric cancer network 2,0.0,1.0
w,Gastrin-CREB signaling via PKC and MAPK,0.0,1.0
r,Gastrin-CREB signalling pathway via PKC and MAPK,0.0,1.0
w,Gastrin signaling,0.0,1.0
r,Gastrulation,0.0,1.0
r,G beta:gamma signalling through BTK,0.0,1.0
r,G beta:gamma signalling through PI3Kgamma,0.0,1.0
r,G beta:gamma signalling through PLC beta,0.0,1.0
w,GDNF/RET signaling axis,0.0,1.0
w,GDNF signaling,0.0,1.0
r:w,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,0.0,1.0
w,Gene regulatory network modeling somitogenesis ,0.0,1.0
w,Genes associated with the development of rheumatoid arthritis,0.0,1.0
w,Genes controlling nephrogenesis,0.0,1.0
r:w,Gene Silencing by RNA,0.0,1.0
w,Genes related to primary cilium development (based on CRISPR),0.0,1.0
w,Genes targeted by miRNAs in adipocytes,0.0,1.0
w,Genetic causes of porto-sinusoidal vascular disease,0.0,1.0
w,Genotoxicity pathway,0.0,1.0
r,Germ layer formation at gastrulation,0.0,1.0
r,gilteritinib-resistant FLT3 mutants,0.0,1.0
r,GLI3 is processed to GLI3R by the proteasome,0.0,1.0
w,Glial cell differentiation,0.0,1.0
r,GLI proteins bind promoters of Hh responsive genes to promote transcription,0.0,1.0
r,Global Genome Nucleotide Excision Repair (GG-NER),0.0,1.0
w,Globo sphingolipid metabolism,0.0,1.0
w,GLP-1 from intestine and pancreas and role in glucose homeostasis,0.0,1.0
w,GLP-1 in pancreatic islet cells,0.0,1.0
w,GLP-1 secretion from intestine to portal vein,0.0,1.0
r,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,0.0,1.0
r,Glucagon signaling in metabolic regulation,0.0,1.0
k,Glucagon signaling pathway,0.0,1.0
r,Glucagon-type ligand receptors,0.0,1.0
r:w,Glucocorticoid biosynthesis,0.0,1.0
w,Glucocorticoid receptor pathway,0.0,1.0
r,Gluconeogenesis,0.0,1.0
w,Glucose homeostasis,0.0,1.0
r:w,Glucose metabolism,0.0,1.0
w,Glucose metabolism in triple-negative breast cancer cells,0.0,1.0
r:w,Glucuronidation,0.0,1.0
r:w,Glutamate and glutamine metabolism,0.0,1.0
r,Glutamate Neurotransmitter Release Cycle,0.0,1.0
r,Glutathione conjugation,0.0,1.0
k:w,Glutathione metabolism,0.0,1.0
r,Glutathione synthesis and recycling,0.0,1.0
k,Glycerolipid metabolism,0.0,1.0
w,Glycerolipids and glycerophospholipids,0.0,1.0
r:w,Glycerophospholipid biosynthesis,0.0,1.0
w,Glycerophospholipid biosynthetic pathway,0.0,1.0
r,Glycerophospholipid catabolism,0.0,1.0
k,Glycerophospholipid metabolism,0.0,1.0
r,Glycine degradation,0.0,1.0
w,Glycine metabolism,0.0,1.0
w,"Glycine metabolism, including IMDs",0.0,1.0
k,"Glycine, serine and threonine metabolism",0.0,1.0
r,Glycogen breakdown (glycogenolysis),0.0,1.0
r:w,Glycogen metabolism,0.0,1.0
r,Glycogen storage diseases,0.0,1.0
r,Glycogen storage disease type 0 (liver GYS2),0.0,1.0
r,Glycogen storage disease type 0 (muscle GYS1),0.0,1.0
r,Glycogen storage disease type Ia (G6PC),0.0,1.0
r,Glycogen storage disease type Ib (SLC37A4),0.0,1.0
r,Glycogen storage disease type II (GAA),0.0,1.0
r,Glycogen storage disease type IV (GBE1),0.0,1.0
r,Glycogen storage disease type XV (GYG1),0.0,1.0
r,Glycogen synthesis,0.0,1.0
w,Glycogen synthesis and degradation,0.0,1.0
r,Glycolysis,0.0,1.0
w,Glycolysis and gluconeogenesis,0.0,1.0
w,Glycolysis and gluconeogenesis - for workshop,0.0,1.0
k,Glycolysis / Gluconeogenesis,0.0,1.0
w,Glycolysis in senescence,0.0,1.0
r,Glycoprotein hormones,0.0,1.0
k,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,0.0,1.0
k,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,0.0,1.0
k,Glycosaminoglycan biosynthesis - keratan sulfate,0.0,1.0
k:w,Glycosaminoglycan degradation,0.0,1.0
r:w,Glycosaminoglycan metabolism,0.0,1.0
w,Glycosaminoglycan synthesis in fibroblasts,0.0,1.0
r,Glycosphingolipid biosynthesis,0.0,1.0
k,Glycosphingolipid biosynthesis - ganglio series,0.0,1.0
k,Glycosphingolipid biosynthesis - globo and isoglobo series,0.0,1.0
k,Glycosphingolipid biosynthesis - lacto and neolacto series,0.0,1.0
r,Glycosphingolipid catabolism,0.0,1.0
r:w,Glycosphingolipid metabolism,0.0,1.0
r,Glycosphingolipid transport,0.0,1.0
w,Glycosylation and related congenital defects,0.0,1.0
k,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,1.0
k,Glyoxylate and dicarboxylate metabolism,0.0,1.0
w,Glyoxylate metabolism,0.0,1.0
r:w,Glyoxylate metabolism and glycine degradation,0.0,1.0
w,GNAQ pathways in port-wine stain,0.0,1.0
r,Golgi Associated Vesicle Biogenesis,0.0,1.0
r,Golgi Cisternae Pericentriolar Stack Reorganization,0.0,1.0
r,Golgi-to-ER retrograde transport,0.0,1.0
w,GP1b-IX-V activation signaling,0.0,1.0
r,GP1b-IX-V activation signalling,0.0,1.0
r,GPCR ligand binding,0.0,1.0
w,"GPCRs, class A rhodopsin-like",0.0,1.0
w,"GPCRs, class B secretin-like",0.0,1.0
w,"GPCRs, class C metabotropic glutamate, pheromone",0.0,1.0
w,"GPCRs, other",0.0,1.0
r,GPER1 signaling,0.0,1.0
w,GPR40 pathway,0.0,1.0
r,G-protein activation,0.0,1.0
r,G protein gated Potassium channels,0.0,1.0
r,G-protein mediated events,0.0,1.0
r:w,GPVI-mediated activation cascade,0.0,1.0
k,Graft-versus-host disease,0.0,1.0
r,GRB2 events in EGFR signaling,0.0,1.0
r,GRB2 events in ERBB2 signaling,0.0,1.0
r,GRB2:SOS provides linkage to MAPK signaling for Integrins ,0.0,1.0
r,GRB7 events in ERBB2 signaling,0.0,1.0
w,Growth factors and hormones in beta cell proliferation,0.0,1.0
r:w,Growth hormone receptor signaling,0.0,1.0
r,GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,0.0,1.0
r,GTP hydrolysis and joining of the 60S ribosomal subunit,0.0,1.0
w,Gut-liver indole metabolism ,0.0,1.0
w,"H19, Rb-E2F1, and CDK-beta-catenin in colorectal cancer",0.0,1.0
w,Hair follicle development: induction - stage 1 of 3,0.0,1.0
w,Hair follicle development: organogenesis - stage 2 of 3,0.0,1.0
w,Hallmark of cancer: metastasis and epithelial-to-mesenchymal transition,0.0,1.0
r,HATs acetylate histones,0.0,1.0
r,HCMV Early Events,0.0,1.0
r,HCMV Infection,0.0,1.0
r,HCMV Late Events,0.0,1.0
r,HCN channels,0.0,1.0
r,HDACs deacetylate histones,0.0,1.0
r,HDL assembly,0.0,1.0
r,HDL clearance,0.0,1.0
r,HDL remodeling,0.0,1.0
r,HDMs demethylate histones,0.0,1.0
r,HDR through Homologous Recombination (HRR),0.0,1.0
r,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),0.0,1.0
w,HDR through Homologous Recombination or Single Strand Annealing,0.0,1.0
